Time,Open,High,Low,Close,IV
20240108-14:55,4767500.0,4768947.5,4765250.0,4765250.0,0.1378985051751729
20240108-14:56,4765432.5,4768837.5,4765255.0,4767872.5,0.13810211328268818
20240108-14:57,4767902.5,4768580.0,4766090.0,4767152.5,0.1374076583329527
20240108-14:58,4766797.5,4767367.5,4765445.0,4766050.0,0.13839941315280974
20240108-14:59,4766470.0,4767295.0,4765285.0,4766230.0,0.13826205962796626
20240108-15:00,4766177.5,4769650.0,4765380.0,4766770.0,0.13744258208147622
20240108-15:01,4767180.0,4768395.0,4758947.5,4762647.5,0.1373944428585082
20240108-15:02,4762627.5,4766005.0,4762070.0,4764695.0,0.13792267443895997
20240108-15:03,4764630.0,4765712.5,4761895.0,4761895.0,0.13696493097262288
20240108-15:04,4761807.5,4763212.5,4760897.5,4761862.5,0.1376705051520734
20240108-15:05,4762137.5,4762422.5,4759430.0,4759430.0,0.1374333263671431
20240108-15:06,4759592.5,4763105.0,4759417.5,4762925.0,0.1366623330939981
20240108-15:07,4762870.0,4766297.5,4762480.0,4765502.5,0.13518053197412255
20240108-15:08,4765607.5,4766710.0,4764207.5,4764882.5,0.13539779883834607
20240108-15:09,4764812.5,4764812.5,4761290.0,4764690.0,0.13589654220594113
20240108-15:10,4764605.0,4765550.0,4761670.0,4763047.5,0.1357950320684783
20240108-15:11,4763050.0,4764545.0,4761757.5,4764215.0,0.13601022259069312
20240108-15:12,4764390.0,4764390.0,4762502.5,4762600.0,0.1356622232618812
20240108-15:13,4762682.5,4762822.5,4759752.5,4759752.5,0.13586683257904358
20240108-15:14,4760222.5,4761337.5,4759437.5,4760815.0,0.13477173089280306
20240108-15:15,4761422.5,4763495.0,4760847.5,4763457.5,0.1339435477765479
20240108-15:16,4763302.5,4763302.5,4761020.0,4761657.5,0.13416601669804945
20240108-15:17,4761757.5,4761802.5,4759747.5,4760407.5,0.1339414549676637
20240108-15:18,4760612.5,4760622.5,4757045.0,4760405.0,0.13277409538650076
20240108-15:19,4760140.0,4760932.5,4759275.0,4760415.0,0.13273558025158416
20240108-15:20,4760417.5,4762330.0,4760275.0,4760807.5,0.13259420339726133
20240108-15:21,4761260.0,4762025.0,4760515.0,4761617.5,0.13288679244141435
20240108-15:22,4761445.0,4762962.5,4760915.0,4762720.0,0.13199462532871312
20240108-15:23,4762782.5,4764135.0,4762622.5,4763712.5,0.1314963300311928
20240108-15:24,4763770.0,4764607.5,4762350.0,4763732.5,0.13145147613170305
20240108-15:25,4763862.5,4764282.5,4762435.0,4763620.0,0.13070178103512844
20240108-15:26,4763097.5,4764007.5,4762895.0,4763572.5,0.13087804744147327
20240108-15:27,4763690.0,4764705.0,4763605.0,4763642.5,0.13085484995259009
20240108-15:28,4763725.0,4763725.0,4762302.5,4762657.5,0.13009088934312277
20240108-15:29,4762655.0,4762722.5,4762050.0,4762050.0,0.13042464327029812
20240123-09:15,4651115.0,4651115.0,4644380.0,4648222.5,0.17726857531020407
20240123-09:16,4649132.5,4649132.5,4646275.0,4647525.0,0.17420188389500002
20240123-09:17,4647427.5,4648682.5,4647427.5,4647697.5,0.17293173946999996
20240123-09:18,4647847.5,4649307.5,4647747.5,4648735.0,0.17269986469333334
20240123-09:19,4649302.5,4649495.0,4647045.0,4648125.0,0.17143410654915253
20240123-09:20,4647867.5,4649362.5,4647290.0,4647510.0,0.16886557569778338
20240123-09:21,4647385.0,4648640.0,4646197.5,4646322.5,0.16742790487883716
20240123-09:22,4646537.5,4647832.5,4646065.0,4647302.5,0.16878369952802563
20240123-09:23,4647087.5,4647355.0,4645520.0,4645782.5,0.16887929675830057
20240123-09:24,4645742.5,4646202.5,4644002.5,4644102.5,0.16923783187346958
20240123-09:25,4643810.0,4643995.0,4642552.5,4642882.5,0.16960183753592276
20240123-09:26,4642530.0,4645740.0,4642530.0,4644922.5,0.1689100079803093
20240123-09:27,4644910.0,4645492.5,4641290.0,4641647.5,0.16903149345629326
20240123-09:28,4641617.5,4643620.0,4641112.5,4643267.5,0.16951066097297923
20240123-09:29,4643747.5,4645280.0,4642427.5,4643705.0,0.16902000168942843
20240123-09:30,4643447.5,4644587.5,4643242.5,4644347.5,0.16845138209272245
20240123-09:31,4644502.5,4644867.5,4638982.5,4642177.5,0.16853528570835247
20240123-09:32,4642015.0,4643117.5,4641340.0,4641445.0,0.16823186435778217
20240123-09:33,4641452.5,4642505.0,4640412.5,4641940.0,0.1685595954109508
20240123-09:34,4641935.0,4642095.0,4640407.5,4640890.0,0.1686390586890185
20240123-09:35,4641252.5,4641252.5,4635980.0,4635980.0,0.16945841647090534
20240123-09:36,4636835.0,4638007.5,4635777.5,4636577.5,0.1706037129579881
20240123-09:37,4636262.5,4636330.0,4634715.0,4635750.0,0.17148252809582723
20240123-09:38,4635775.0,4636082.5,4632515.0,4633187.5,0.17187226649913062
20240123-09:39,4632755.0,4632755.0,4630000.0,4631737.5,0.1746459940703818
20240123-09:40,4631565.0,4631565.0,4626697.5,4630225.0,0.17799599653176965
20240123-09:41,4630355.0,4630707.5,4627730.0,4630367.5,0.17922811814532577
20240123-09:42,4630417.5,4630725.0,4627452.5,4630670.0,0.17852496734881979
20240123-09:43,4630737.5,4631870.0,4628462.5,4628690.0,0.1764869077286077
20240123-09:44,4629207.5,4630917.5,4628452.5,4630917.5,0.17755330677820427
20240123-09:45,4630830.0,4631977.5,4628590.0,4631977.5,0.17661257509698453
20240123-09:46,4632027.5,4632452.5,4629405.0,4630520.0,0.1764537912604103
20240123-09:47,4630592.5,4630592.5,4625882.5,4626187.5,0.17857369653592564
20240123-09:48,4626112.5,4627522.5,4624750.0,4625620.0,0.17995236287864844
20240123-09:49,4625625.0,4625902.5,4621227.5,4621795.0,0.1825736872055455
20240123-09:50,4621872.5,4626567.5,4621102.5,4626567.5,0.1824613505992193
20240123-09:51,4626545.0,4626545.0,4621747.5,4621787.5,0.1802715169666548
20240123-09:52,4621845.0,4621845.0,4617070.0,4617777.5,0.18333181797069883
20240123-09:53,4617342.5,4619547.5,4616642.5,4619547.5,0.18378298276536995
20240123-09:54,4619407.5,4621315.0,4619175.0,4621095.0,0.18219636359889188
20240123-09:55,4621002.5,4621177.5,4619465.0,4619900.0,0.18233784646874185
20240123-09:56,4619817.5,4620892.5,4614425.0,4614432.5,0.1853958549368405
20240123-09:57,4614382.5,4614725.0,4608070.0,4608140.0,0.19070765931507114
20240123-09:58,4606895.0,4609935.0,4605090.0,4605265.0,0.196925438974581
20240123-09:59,4605072.5,4608735.0,4604800.0,4607712.5,0.19769897284050447
20240123-10:00,4608052.5,4611085.0,4606397.5,4606515.0,0.1939877981777473
20240123-10:01,4606330.0,4606330.0,4601627.5,4602647.5,0.19488473888899932
20240123-10:02,4602692.5,4604640.0,4601807.5,4602787.5,0.1934512757306607
20240123-10:03,4602695.0,4607370.0,4602507.5,4606335.0,0.19103631065278584
20240123-10:04,4606557.5,4609650.0,4605607.5,4606132.5,0.18973159075456036
20240123-10:05,4606145.0,4608005.0,4605542.5,4607807.5,0.18991312683220077
20240123-10:06,4608300.0,4608300.0,4598722.5,4598847.5,0.19171307706273408
20240123-10:07,4598697.5,4603325.0,4596807.5,4602855.0,0.19109428946848792
20240123-10:08,4603490.0,4604910.0,4602102.5,4604377.5,0.18883675372389583
20240123-10:09,4603777.5,4604475.0,4601105.0,4602927.5,0.18924901870467492
20240123-10:10,4603277.5,4603342.5,4601160.0,4602590.0,0.18896303671953893
20240123-10:11,4602767.5,4604927.5,4601190.0,4602245.0,0.18890441033349112
20240123-10:12,4602245.0,4605257.5,4602087.5,4604760.0,0.18934954716248942
20240123-10:13,4604315.0,4606295.0,4603730.0,4605027.5,0.18839939998028565
20240123-10:14,4605140.0,4606842.5,4604192.5,4604227.5,0.187453604681182
20240123-10:15,4604390.0,4607010.0,4603317.5,4607010.0,0.18656369258672964
20240123-10:16,4607457.5,4608432.5,4605302.5,4606882.5,0.18594515533023256
20240123-10:17,4607080.0,4608447.5,4605877.5,4607965.0,0.18568584688336823
20240123-10:18,4608200.0,4609800.0,4606597.5,4606957.5,0.18357878409532047
20240123-10:19,4606900.0,4607375.0,4604915.0,4604915.0,0.1853035214687493
20240123-10:20,4604740.0,4604970.0,4603452.5,4604547.5,0.18620993741136171
20240123-10:21,4604587.5,4604587.5,4594165.0,4594165.0,0.187220063134906
20240123-10:22,4593580.0,4596182.5,4592805.0,4595840.0,0.18560863130636365
20240123-10:23,4596615.0,4596702.5,4592720.0,4593067.5,0.18523713439973652
20240123-10:24,4592942.5,4593322.5,4586307.5,4586307.5,0.18652951400414725
20240123-10:25,4586662.5,4586730.0,4583497.5,4586730.0,0.18615169449035845
20240123-10:26,4588117.5,4588822.5,4586882.5,4588235.0,0.18406753779044507
20240123-10:27,4588157.5,4588807.5,4584622.5,4584622.5,0.1857939824468315
20240123-10:28,4585160.0,4586242.5,4582325.0,4585590.0,0.18834102653714957
20240123-10:29,4586127.5,4587250.0,4582950.0,4582950.0,0.18720914566802907
20240123-10:30,4583087.5,4586685.0,4581742.5,4585640.0,0.18825453799054906
20240123-10:31,4585877.5,4587665.0,4585247.5,4586437.5,0.18815834302306328
20240123-10:32,4586782.5,4587990.0,4584675.0,4587710.0,0.18900538040302528
20240123-10:33,4587432.5,4589380.0,4587075.0,4588042.5,0.1878038249802048
20240123-10:34,4588347.5,4588347.5,4585210.0,4585425.0,0.1885800038019558
20240123-10:35,4585527.5,4587655.0,4585415.0,4587585.0,0.1879067972192169
20240123-10:36,4587360.0,4588197.5,4584405.0,4585067.5,0.18779186030012868
20240123-10:37,4585390.0,4587317.5,4584695.0,4584695.0,0.18775866374541123
20240123-10:38,4585127.5,4585167.5,4575215.0,4576042.5,0.18880784865043554
20240123-10:39,4576912.5,4576912.5,4572250.0,4572250.0,0.1884536496304671
20240123-10:40,4572562.5,4572562.5,4567015.0,4567547.5,0.19165227934599519
20240123-10:41,4568410.0,4571692.5,4567775.0,4569252.5,0.19249376891228442
20240123-10:42,4569572.5,4571875.0,4568880.0,4571875.0,0.19236885019207353
20240123-10:43,4572455.0,4573167.5,4568842.5,4569725.0,0.19151428946718552
20240123-10:44,4569317.5,4572345.0,4569317.5,4570275.0,0.19325402818490478
20240123-10:45,4570280.0,4573285.0,4569850.0,4570445.0,0.19290275676286803
20240123-10:46,4570095.0,4572727.5,4566297.5,4572337.5,0.19396373860937946
20240123-10:47,4572402.5,4573377.5,4568717.5,4569450.0,0.19361521384680405
20240123-10:48,4569970.0,4571790.0,4569102.5,4569590.0,0.19404476002082285
20240123-10:49,4569997.5,4571825.0,4567397.5,4567575.0,0.1946852468722454
20240123-10:50,4568575.0,4572690.0,4568390.0,4572690.0,0.19575727436994553
20240123-10:51,4573575.0,4573820.0,4568670.0,4568670.0,0.19396554250709616
20240123-10:52,4569020.0,4573787.5,4569015.0,4571672.5,0.1928827247774438
20240123-10:53,4571640.0,4575375.0,4570947.5,4573472.5,0.19162565528528394
20240123-10:54,4573787.5,4576035.0,4572572.5,4575630.0,0.18870323867861974
20240123-10:55,4575725.0,4576387.5,4574417.5,4574965.0,0.18745754323653993
20240123-10:56,4574560.0,4575585.0,4572597.5,4572597.5,0.18803520791963033
20240123-10:57,4572937.5,4573975.0,4571415.0,4571757.5,0.1885809065852751
20240123-10:58,4571840.0,4574287.5,4569232.5,4573515.0,0.18893970322562184
20240123-10:59,4573420.0,4576002.5,4572987.5,4573352.5,0.1869693240155921
20240123-11:00,4572987.5,4574690.0,4570570.0,4574285.0,0.18572856350664427
20240123-11:01,4574017.5,4574277.5,4567212.5,4567845.0,0.1859103449457326
20240123-11:02,4568587.5,4571952.5,4568587.5,4571130.0,0.18519089481052353
20240123-11:03,4570277.5,4570567.5,4564407.5,4566910.0,0.1868818270054001
20240123-11:04,4567265.0,4570990.0,4567265.0,4570537.5,0.18589798668136254
20240123-11:05,4570522.5,4572402.5,4568970.0,4572250.0,0.18509290308143236
20240123-11:06,4572195.0,4574945.0,4572195.0,4574462.5,0.18470813168431563
20240123-11:07,4575040.0,4575040.0,4570845.0,4572207.5,0.1849895739987225
20240123-11:08,4571942.5,4572645.0,4570042.5,4570300.0,0.18507561635396616
20240123-11:09,4570305.0,4574330.0,4570162.5,4572950.0,0.18498473744995847
20240123-11:10,4572317.5,4574270.0,4571432.5,4573730.0,0.18422341456280866
20240123-11:11,4573477.5,4574642.5,4572447.5,4572847.5,0.183527158512752
20240123-11:12,4572860.0,4575610.0,4571372.5,4575547.5,0.18250379593071184
20240123-11:13,4576535.0,4576915.0,4573662.5,4574965.0,0.1804579376391352
20240123-11:14,4574405.0,4574405.0,4570665.0,4570665.0,0.18124843381111921
20240123-11:15,4571300.0,4571480.0,4568790.0,4569860.0,0.18213488534518676
20240123-11:16,4570385.0,4571512.5,4568947.5,4571500.0,0.18266716732569221
20240123-11:17,4571450.0,4572087.5,4570360.0,4570580.0,0.18144331303740643
20240123-11:18,4570637.5,4570845.0,4568570.0,4568665.0,0.1831652228143666
20240123-11:19,4567885.0,4568290.0,4560605.0,4560605.0,0.18601788346714176
20240123-11:20,4559977.5,4565430.0,4559977.5,4562980.0,0.18652345539422815
20240123-11:21,4562545.0,4565637.5,4562545.0,4564762.5,0.186191954819089
20240123-11:22,4564267.5,4564807.5,4556387.5,4558215.0,0.1893871652027781
20240123-11:23,4559007.5,4563792.5,4559007.5,4562402.5,0.18625577384210437
20240123-11:24,4562417.5,4563950.0,4562192.5,4562857.5,0.18618877584102964
20240123-11:25,4563880.0,4564447.5,4562477.5,4563877.5,0.18648312900127495
20240123-11:26,4564027.5,4564450.0,4562752.5,4564450.0,0.18680020153097618
20240123-11:27,4564862.5,4564977.5,4563500.0,4564782.5,0.18624746759722197
20240123-11:28,4564825.0,4566850.0,4564157.5,4565810.0,0.18661486711971687
20240123-11:29,4565765.0,4566537.5,4564395.0,4564475.0,0.18657424256121477
20240123-11:30,4564275.0,4564322.5,4562080.0,4563237.5,0.18674035925409987
20240123-11:31,4563237.5,4563412.5,4560295.0,4560295.0,0.18866982066533688
20240123-11:32,4560637.5,4561220.0,4558987.5,4559812.5,0.19003459798084807
20240123-11:33,4559702.5,4563230.0,4558282.5,4563060.0,0.18904629901912035
20240123-11:34,4562960.0,4564360.0,4562817.5,4564262.5,0.18785599031117683
20240123-11:35,4564110.0,4566282.5,4563190.0,4563347.5,0.18735134223807332
20240123-11:36,4563552.5,4564215.0,4561440.0,4561940.0,0.1884878372105204
20240123-11:37,4561927.5,4562225.0,4558542.5,4561687.5,0.18982747569146452
20240123-11:38,4562020.0,4562065.0,4557570.0,4560287.5,0.19095495787056074
20240123-11:39,4560037.5,4560077.5,4553532.5,4553570.0,0.1929642058583004
20240123-11:40,4553207.5,4554060.0,4544485.0,4546492.5,0.1968481110676101
20240123-11:41,4546185.0,4546185.0,4535550.0,4535550.0,0.20326345074811814
20240123-11:42,4534297.5,4539340.0,4527557.5,4539102.5,0.2111110628202959
20240123-11:43,4539085.0,4540492.5,4531030.0,4531435.0,0.20697036637988417
20240123-11:44,4530472.5,4532622.5,4528050.0,4532010.0,0.21204125669583326
20240123-11:45,4531645.0,4532282.5,4527650.0,4528352.5,0.21304170356449098
20240123-11:46,4528517.5,4531885.0,4528507.5,4529945.0,0.21399752710025716
20240123-11:47,4529585.0,4530690.0,4528830.0,4530380.0,0.21446277387942056
20240123-11:48,4530347.5,4531755.0,4529787.5,4531657.5,0.21472748381403306
20240123-11:49,4531627.5,4533787.5,4527972.5,4529237.5,0.2137075846692297
20240123-11:50,4529160.0,4535495.0,4528942.5,4534980.0,0.21351091335664726
20240123-11:51,4534970.0,4534970.0,4528297.5,4529375.0,0.21413439580093074
20240123-11:52,4530085.0,4530895.0,4528682.5,4530895.0,0.21549387410647983
20240123-11:53,4530245.0,4531140.0,4524132.5,4524477.5,0.21722746573947424
20240123-11:54,4526307.5,4529487.5,4526307.5,4527682.5,0.21784328609295528
20240123-11:55,4528037.5,4529615.0,4527280.0,4529372.5,0.2170755103498915
20240123-11:56,4529435.0,4531727.5,4529047.5,4529047.5,0.2155018414918592
20240123-11:57,4528972.5,4529427.5,4527460.0,4527460.0,0.21631715106213595
20240123-11:58,4525965.0,4528210.0,4524525.0,4524640.0,0.21684629563889699
20240123-11:59,4524745.0,4529472.5,4524745.0,4526322.5,0.21564498093913909
20240123-12:00,4526842.5,4527795.0,4523632.5,4523787.5,0.21535672390854313
20240123-12:01,4524422.5,4525102.5,4519575.0,4520535.0,0.21542979901241296
20240123-12:02,4520640.0,4522997.5,4517652.5,4517652.5,0.21278860785354417
20240123-12:03,4519387.5,4520332.5,4516442.5,4517022.5,0.2116327970601721
20240123-12:04,4517427.5,4518167.5,4516100.0,4516915.0,0.21072907114049994
20240123-12:05,4517340.0,4518402.5,4514380.0,4514807.5,0.20968298484779058
20240123-12:06,4513710.0,4515777.5,4508655.0,4509332.5,0.2090588294321747
20240123-12:07,4510372.5,4511362.5,4503285.0,4506952.5,0.21111274759541876
20240123-12:08,4506042.5,4511617.5,4506042.5,4510725.0,0.21225886404795566
20240123-12:09,4510617.5,4510617.5,4507530.0,4509095.0,0.2127480907586077
20240123-12:10,4509025.0,4510842.5,4507920.0,4508000.0,0.21420142256542468
20240123-12:11,4509330.0,4511117.5,4508875.0,4509725.0,0.21464443716942624
20240123-12:12,4509267.5,4511910.0,4509267.5,4510285.0,0.21484667197771967
20240123-12:13,4510292.5,4511130.0,4509585.0,4509955.0,0.21549992348344996
20240123-12:14,4509962.5,4510755.0,4508677.5,4508677.5,0.216341501082903
20240123-12:15,4508575.0,4522287.5,4508385.0,4516587.5,0.21212030004990096
20240123-12:16,4516517.5,4522432.5,4516517.5,4520710.0,0.20909983081183076
20240123-12:17,4520422.5,4521895.0,4517475.0,4517475.0,0.2096072353960228
20240123-12:18,4517355.0,4520070.0,4515175.0,4520070.0,0.21152713000847642
20240123-12:19,4519675.0,4519675.0,4516362.5,4516375.0,0.21216490794973833
20240123-12:20,4515952.5,4518830.0,4515890.0,4517580.0,0.21256044838557125
20240123-12:21,4517355.0,4518240.0,4516527.5,4518065.0,0.21236948812882028
20240123-12:22,4518332.5,4520110.0,4517840.0,4519565.0,0.21245218848133549
20240123-12:23,4519640.0,4520832.5,4517010.0,4517495.0,0.21182424063396912
20240123-12:24,4518260.0,4518575.0,4516257.5,4516885.0,0.21243207605262623
20240123-12:25,4516885.0,4519670.0,4516120.0,4518377.5,0.2126712877332704
20240123-12:26,4518257.5,4522350.0,4518235.0,4520900.0,0.2132592525945542
20240123-12:27,4519845.0,4524200.0,4519845.0,4524117.5,0.21382007995216784
20240123-12:28,4524235.0,4529370.0,4521905.0,4529370.0,0.21303725029832957
20240123-12:29,4529752.5,4532597.5,4528912.5,4531635.0,0.2102991023640719
20240123-12:30,4531620.0,4533282.5,4530242.5,4531897.5,0.21023995459550976
20240123-12:31,4531610.0,4537230.0,4531610.0,4534797.5,0.20981050652030175
20240123-12:32,4534660.0,4535052.5,4529320.0,4529980.0,0.2093386478380253
20240123-12:33,4530225.0,4536140.0,4528660.0,4536140.0,0.20845261150025235
20240123-12:34,4536215.0,4538042.5,4533427.5,4533667.5,0.20769600939657512
20240123-12:35,4534050.0,4534852.5,4531362.5,4532915.0,0.20867771894492912
20240123-12:36,4532625.0,4535650.0,4532467.5,4533452.5,0.20867278598159103
20240123-12:37,4533312.5,4533312.5,4530550.0,4531305.0,0.20961537210968523
20240123-12:38,4531327.5,4534140.0,4531050.0,4533437.5,0.20897332290474804
20240123-12:39,4533955.0,4533955.0,4527480.0,4528265.0,0.20935255755111656
20240123-12:40,4528220.0,4529945.0,4527752.5,4528245.0,0.21018028166575012
20240123-12:41,4528480.0,4532237.5,4528380.0,4532237.5,0.21048082024268627
20240123-12:42,4532025.0,4533415.0,4529805.0,4532527.5,0.20939941721151886
20240123-12:43,4532075.0,4535747.5,4532075.0,4532800.0,0.20889485515711562
20240123-12:44,4532372.5,4534130.0,4531387.5,4532430.0,0.20910797316976337
20240123-12:45,4532232.5,4533795.0,4529585.0,4530260.0,0.20973055768355206
20240123-12:46,4530110.0,4530490.0,4526177.5,4527522.5,0.2106924105447898
20240123-12:47,4527615.0,4529235.0,4526742.5,4527275.0,0.2104588479973674
20240123-12:48,4526220.0,4530605.0,4526205.0,4529597.5,0.21069347032423566
20240123-12:49,4529815.0,4531727.5,4529150.0,4531170.0,0.21144332715181122
20240123-12:50,4531315.0,4532202.5,4529880.0,4531175.0,0.21113282164628552
20240123-12:51,4531510.0,4532410.0,4530497.5,4531555.0,0.21032558250081793
20240123-12:52,4531280.0,4532957.5,4530477.5,4531052.5,0.20959180890928428
20240123-12:53,4531072.5,4531442.5,4528302.5,4530312.5,0.20919145479744378
20240123-12:54,4530315.0,4531825.0,4530237.5,4531700.0,0.20828351709004903
20240123-12:55,4531700.0,4531700.0,4526637.5,4526975.0,0.20885061388080836
20240123-12:56,4527610.0,4530672.5,4527480.0,4528865.0,0.20767426495126776
20240123-12:57,4528912.5,4528952.5,4526467.5,4526472.5,0.20831974180276688
20240123-12:58,4526470.0,4526495.0,4523730.0,4525165.0,0.20787241401499212
20240123-12:59,4525052.5,4525752.5,4522202.5,4524717.5,0.20766092094458843
20240123-13:00,4524717.5,4526532.5,4523245.0,4524950.0,0.2076636062481911
20240123-13:01,4525600.0,4527807.5,4525237.5,4526295.0,0.20686676616144395
